id,code,nom,nom_norm,lon,lat,epci_id,epci_nom,bassin_vie_id,bassin_vie_nom,zone_emploi_id,zone_emploi_nom,arr_dept_id,arr_dept_nom,dept_id,date,type,parent,date_debut,date_fin,old_type,old_nom,old_nom_norm,old_date_fin
29291,29291,Trégourez,TREGOUREZ,-3.8715793001217658,48.10582616678542,242900561,Communauté de communes de Haute Cornouaille,29027,Châteauneuf-du-Faou,5313,Quimper,292,Châteaulin,29,2025-06-26 23:12:38.839043,,,1943-01-01,,,,,
29292,29292,Tréguennec,TREGUENNEC,-4.3391335395941795,47.884817533157154,242900702,Communauté de communes du Pays Bigouden Sud,29174,Plonéour-Lanvern,5313,Quimper,294,Quimper,29,2025-06-26 23:12:52.490655,,,1943-01-01,,,,,
29293,29293,Trégunc,TREGUNC,-3.8405642019655652,47.83901637587667,242900769,Communauté d'agglomération Concarneau Cornouaille Agglomération,29039,Concarneau,5313,Quimper,294,Quimper,29,2025-06-26 23:12:09.984825,,,1943-01-01,,,,,
29294,29294,Le Tréhou,LE TREHOU,-4.129536768670793,48.39387102860636,242900801,Communauté d'agglomération du Pays de Landerneau-Daoulas,29103,Landerneau,5302,Brest,291,Brest,29,2025-06-26 23:12:35.015968,,,1943-01-01,,,,,
29295,29295,Trémaouézan,TREMAOUEZAN,-4.255793865129357,48.50870081621997,242900801,Communauté d'agglomération du Pays de Landerneau-Daoulas,29103,Landerneau,5302,Brest,291,Brest,29,2025-06-26 23:12:17.632059,,,1943-01-01,,,,,
29296,29296,Tréméoc,TREMEOC,-4.219953002813598,47.90728113097354,242900702,Communauté de communes du Pays Bigouden Sud,29220,Pont-l'Abbé,5313,Quimper,294,Quimper,29,2025-06-26 23:13:05.372611,,,1943-01-01,,,,,
29297,29297,Tréméven,TREMEVEN,-3.525012474488369,47.90215348482533,242900694,Communauté d'agglomération Quimperlé Communauté,29233,Quimperlé,5314,Quimperlé,294,Quimper,29,2025-06-26 23:12:07.91792,,,1943-01-01,,,,,
29298,29298,Tréogat,TREOGAT,-4.341091878681567,47.909597714678114,242900710,Communauté de communes du Haut Pays Bigouden,29174,Plonéour-Lanvern,5313,Quimper,294,Quimper,29,2025-06-26 23:13:05.373611,,,1943-01-01,,,,,
29299,29299,Tréouergat,TREOUERGAT,-4.601868259968521,48.49496157022444,242900074,Communauté de communes du Pays d'Iroise,29069,Guilers,5302,Brest,291,Brest,29,2025-06-26 23:12:38.841042,,,1943-01-01,,,,,
29300,29300,Le Trévoux,LE TREVOUX,-3.657032428018193,47.888590022546765,242900694,Communauté d'agglomération Quimperlé Communauté,29147,Mellac,5314,Quimperlé,294,Quimper,29,2025-06-26 23:12:19.524507,,,1943-01-01,,,,,
29301,29301,Trézilidé,TREZILIDE,-4.084534298969772,48.61009552834636,242900751,Communauté de communes du Pays de Landivisiau,29105,Landivisiau,5310,Morlaix,293,Morlaix,29,2025-06-26 23:12:45.900438,,,1943-01-01,,,,,
30001,30001,Aigaliers,AIGALIERS,4.311128603360458,44.06933287427914,200034379,Communauté de communes Pays d'Uzès,30334,Uzès,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:13.401055,,,1943-01-01,,,,,
30002,30002,Aigremont,AIGREMONT,4.118155833196389,43.96155791376168,200034411,Communauté de communes du Piémont Cévenol,30255,Saint-Geniès-de-Malgoirès,7618,Nîmes,303,Le Vigan,30,2025-06-26 23:12:14.863582,,,1943-01-01,,,,,
30003,30003,Aigues-Mortes,AIGUES MORTES,4.183209175904829,43.55150600133686,243000650,Communauté de communes Terre de Camargue,30003,Aigues-Mortes,7616,Montpellier,302,Nîmes,30,2025-06-26 23:12:44.330066,,,1943-01-01,,,,,
30004,30004,Aigues-Vives,AIGUES VIVES,4.191105159729138,43.7343714931104,243000569,"Communauté de communes Rhony,Vistre,Vidourle",30344,Vergèze,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:57.694627,,,1943-01-01,,,,,
30006,30006,Aimargues,AIMARGUES,4.203897152117131,43.67184931636499,243000593,Communauté de communes de Petite Camargue,30006,Aimargues,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:57.697643,,,1943-01-01,,,,,
30007,30007,Alès,ALES,4.085845879686125,44.128672117005664,200066918,Communauté d'agglomération Alès Agglomération,30007,Alès,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:11:58.635651,,,1943-01-01,,,,,
30009,30009,Alzon,ALZON,3.447073865971763,43.97390223503932,243000270,Communauté de communes du Pays Viganais,30350,Le Vigan,7614,Millau,303,Le Vigan,30,2025-06-26 23:12:44.33307,,,1943-01-01,,,,,
30010,30010,Anduze,ANDUZE,3.9743417683912736,44.05076233932999,200066918,Communauté d'agglomération Alès Agglomération,30010,Anduze,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:11:58.637655,,,1943-01-01,,,,,
30011,30011,Les Angles,LES ANGLES,4.757504781384351,43.953801106379366,248400251,Communauté d'agglomération du Grand Avignon (COGA),84007,Avignon,53,Avignon,302,Nîmes,30,2025-06-26 23:12:14.866024,,,1943-01-01,,,,,
30012,30012,Aramon,ARAMON,4.683239994795572,43.904358885201766,243000684,Communauté de communes du Pont du Gard,30032,Beaucaire,53,Avignon,302,Nîmes,30,2025-06-26 23:11:58.638659,,,1943-01-01,,,,,
30013,30013,Argilliers,ARGILLIERS,4.490964160297669,43.98147757382684,200034379,Communauté de communes Pays d'Uzès,30212,Remoulins,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:48.960941,,,1943-01-01,,,,,
30014,30014,Arpaillargues-et-Aureillac,ARPAILLARGUES ET AUREILLAC,4.3648271975252415,43.99963005203512,200034379,Communauté de communes Pays d'Uzès,30334,Uzès,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:10.014328,,,1943-01-01,,,,,
30015,30015,Arphy,ARPHY,3.586788381260202,44.04156581324242,243000270,Communauté de communes du Pays Viganais,30350,Le Vigan,7603,Alès-Le Vigan,303,Le Vigan,30,2025-06-26 23:12:14.867029,,,1943-01-01,,,,,
30016,30016,Arre,ARRE,3.5189310528123925,43.95752872841656,243000270,Communauté de communes du Pays Viganais,30350,Le Vigan,7603,Alès-Le Vigan,303,Le Vigan,30,2025-06-26 23:12:57.699642,,,1943-01-01,,,,,
30017,30017,Arrigas,ARRIGAS,3.4806487172250264,43.99061840462196,243000270,Communauté de communes du Pays Viganais,30350,Le Vigan,7603,Alès-Le Vigan,303,Le Vigan,30,2025-06-26 23:12:17.657259,,,1943-01-01,,,,,
30022,30022,Aujac,AUJAC,4.018205866069475,44.35496885161196,200066918,Communauté d'agglomération Alès Agglomération,30132,La Grand-Combe,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:12:52.526177,,,1943-01-01,,,,,
30023,30023,Aujargues,AUJARGUES,4.127842541614706,43.79162152404055,243000296,Communauté de communes du Pays de Sommières,30321,Sommières,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:07.933928,,,1943-01-01,,,,,
30024,30024,Aulas,AULAS,3.586546667498236,43.99885530512111,243000270,Communauté de communes du Pays Viganais,30350,Le Vigan,7603,Alès-Le Vigan,303,Le Vigan,30,2025-06-26 23:12:48.96294,,,1943-01-01,,,,,
30025,30025,Aumessas,AUMESSAS,3.5133716287200625,44.01158130289761,243000270,Communauté de communes du Pays Viganais,30350,Le Vigan,7603,Alès-Le Vigan,303,Le Vigan,30,2025-06-26 23:12:14.868553,,,1943-01-01,,,,,
30026,30026,Avèze,AVEZE,3.5995329469629844,43.97569467282047,243000270,Communauté de communes du Pays Viganais,30350,Le Vigan,7603,Alès-Le Vigan,303,Le Vigan,30,2025-06-26 23:12:14.869552,,,1943-01-01,,,,,
30027,30027,Bagard,BAGARD,4.044106870052621,44.07033464390339,200066918,Communauté d'agglomération Alès Agglomération,30007,Alès,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:12:27.131433,,,1943-01-01,,,,,
39454,39454,Recanoz,RECANOZ,5.505347632156593,46.80785537077498,200069615,Communauté de communes Bresse Haute Seille,39056,Bletterans,2713,Lons-le-Saunier,392,Lons-le-Saunier,39,2025-06-26 23:12:17.881774,,,1943-01-01,,,,,
39456,39456,Relans,RELANS,5.438263060032495,46.76629187829947,200069615,Communauté de communes Bresse Haute Seille,39056,Bletterans,2713,Lons-le-Saunier,392,Lons-le-Saunier,39,2025-06-26 23:13:02.317202,,,1943-01-01,,,,,
30028,30028,Bagnols-sur-Cèze,BAGNOLS SUR CEZE,4.6180811892117735,44.15987176601747,200034692,Communauté d'agglomération du Gard Rhodanien,30028,Bagnols-sur-Cèze,7605,Bagnols-sur-Cèze,302,Nîmes,30,2025-06-26 23:11:58.63966,,,1943-01-01,,,,,
30029,30029,Barjac,BARJAC,4.3487414219039255,44.31238193393114,200035129,Communauté de communes de Cèze Cévennes,30029,Barjac,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:12:13.403366,,,1943-01-01,,,,,
30030,30030,Baron,BARON,4.274675226948011,44.055447967352514,200034379,Communauté de communes Pays d'Uzès,30334,Uzès,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:57.704663,,,1943-01-01,,,,,
30031,30031,La Bastide-d'Engras,LA BASTIDE D ENGRAS,4.477034221639637,44.09339677316631,200034379,Communauté de communes Pays d'Uzès,30028,Bagnols-sur-Cèze,7605,Bagnols-sur-Cèze,302,Nîmes,30,2025-06-26 23:12:38.856923,,,1943-01-01,,,,,
30032,30032,Beaucaire,BEAUCAIRE,4.620901986015609,43.79830055132565,243000585,Communauté de communes Beaucaire Terre d'Argence,30032,Beaucaire,52,Arles,302,Nîmes,30,2025-06-26 23:12:07.93494,,,1943-01-01,,,,,
30033,30033,Beauvoisin,BEAUVOISIN,4.322465996748051,43.69598901211931,243000593,Communauté de communes de Petite Camargue,30341,Vauvert,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:59.889434,,,1943-01-01,,,,,
30034,30034,Bellegarde,BELLEGARDE,4.504741062078802,43.750865422375426,243000585,Communauté de communes Beaucaire Terre d'Argence,30034,Bellegarde,52,Arles,302,Nîmes,30,2025-06-26 23:12:32.226736,,,1943-01-01,,,,,
30035,30035,Belvézet,BELVEZET,4.35587705414911,44.09079748811461,200034379,Communauté de communes Pays d'Uzès,30334,Uzès,7618,Nîmes,302,Nîmes,30,2025-06-26 23:13:02.077243,,,1943-01-01,,,,,
30036,30036,Bernis,BERNIS,4.28342975223918,43.77123972263822,243000643,Communauté d'agglomération de Nîmes Métropole,30189,Nîmes,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:37.439975,,,1943-01-01,,,,,
30037,30037,Bessèges,BESSEGES,4.106995336741308,44.290425258642685,200035129,Communauté de communes de Cèze Cévennes,30037,Bessèges,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:12:38.85792,,,1943-01-01,,,,,
30038,30038,Bez-et-Esparon,BEZ ET ESPARON,3.5340177716770915,43.97880394522785,243000270,Communauté de communes du Pays Viganais,30350,Le Vigan,7603,Alès-Le Vigan,303,Le Vigan,30,2025-06-26 23:12:23.609126,,,1943-01-01,,,,,
30039,30039,Bezouce,BEZOUCE,4.500547961793538,43.87464495806489,243000643,Communauté d'agglomération de Nîmes Métropole,30189,Nîmes,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:10.015328,,,1943-01-01,,,,,
30041,30041,Blauzac,BLAUZAC,4.37494396200416,43.96664966190194,200034379,Communauté de communes Pays d'Uzès,30334,Uzès,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:32.229738,,,1943-01-01,,,,,
30042,30042,Boisset-et-Gaujac,BOISSET ET GAUJAC,4.027180440424871,44.047889924321915,200066918,Communauté d'agglomération Alès Agglomération,30010,Anduze,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:12:27.132483,,,1943-01-01,,,,,
30043,30043,Boissières,BOISSIERES,4.2297553220878505,43.77078446939036,243000569,"Communauté de communes Rhony,Vistre,Vidourle",30062,Calvisson,7618,Nîmes,302,Nîmes,30,2025-06-26 23:12:45.931503,,,1943-01-01,,,,,
30044,30044,Bonnevaux,BONNEVAUX,4.035589363581359,44.37204107662094,200066918,Communauté d'agglomération Alès Agglomération,07334,Les Vans,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:13:05.399693,,,1943-01-01,,,,,
30045,30045,Bordezac,BORDEZAC,4.086432320002185,44.316737686401765,200035129,Communauté de communes de Cèze Cévennes,30037,Bessèges,7603,Alès-Le Vigan,301,Alès,30,2025-06-26 23:12:28.806226,,,1943-01-01,,,,,
